MissionID,MissionName,Agency,LaunchSite,LaunchDate,PayloadMassKG,OrbitType,MissionSuccess
MSN01789,ISS Resupply,ISRO,Satish Dhawan,2004-06-13,2475.1,LEO,Success
MSN01790,Blue Origin,NASA,Satish Dhawan,2009-07-27,2354.92,MEO,Success
MSN01791,ISS Resupply,ESA,Cape Canaveral,2005-04-12,3378.12,HEO,Success
MSN01792,SpaceX,ISRO,Cape Canaveral,2009-04-16,5004.25,LEO,Success
MSN01793,ISS Resupply,Blue Origin,Baikonur,2010-11-26,5934.76,ISS,Success
MSN01794,Apollo,ESA,Baikonur,2023-03-10,4341.88,LEO,Success
MSN01795,Soyuz,SpaceX,Baikonur,2005-01-08,5770.0,MEO,Success
MSN01796,Gemini,ISRO,Jiuquan,2009-05-03,4125.87,MEO,Success
MSN01797,Soyuz,ISRO,Satish Dhawan,2013-12-19,7447.84,Mars Transfer Orbit,Success
MSN01798,ISS Resupply,NASA,Vandenberg,2019-04-11,10103.68,Mars Transfer Orbit,Partial
MSN01799,SpaceX,Roscosmos,Cape Canaveral,2002-01-01,4214.77,HEO,Success
MSN01800,Gemini,SpaceX,Satish Dhawan,2006-12-17,5959.87,LEO,Success
MSN01801,ISS Resupply,SpaceX,Satish Dhawan,2001-01-07,5796.82,HEO,Success
MSN01802,Blue Origin,ISRO,Baikonur,2006-11-14,5277.39,LEO,Failure
MSN01803,Shenzhou,ISRO,Baikonur,2016-04-20,6306.5,GTO,Success
MSN01804,ISS Resupply,NASA,Satish Dhawan,2012-12-08,5957.64,LEO,Success
MSN01805,Soyuz,Roscosmos,Baikonur,2020-07-04,4057.89,MEO,Partial
MSN01806,Gemini,SpaceX,Jiuquan,2008-08-03,7633.09,MEO,Success
MSN01807,Soyuz,Blue Origin,Cape Canaveral,2012-12-08,5403.33,GTO,Success
MSN01808,Gemini,CNSA,Satish Dhawan,2014-05-03,4230.4,LEO,Partial
MSN01809,ISS Resupply,CNSA,Cape Canaveral,2012-07-19,9886.41,LEO,Success
MSN01810,Apollo,Roscosmos,Jiuquan,2016-01-08,4767.57,MEO,Success
MSN01811,Blue Origin,ESA,Baikonur,2007-03-05,5509.89,GTO,Success
MSN01812,ISS Resupply,NASA,Guiana Space Centre,2008-05-15,5350.88,MEO,Success
MSN01813,Soyuz,Roscosmos,Jiuquan,2008-07-04,4740.21,GTO,Success
MSN01814,Shenzhou,CNSA,Guiana Space Centre,2007-05-07,5897.33,MEO,Success
MSN01815,Shenzhou,ISRO,Cape Canaveral,2015-02-18,3310.0,ISS,Success
MSN01816,SpaceX,CNSA,Satish Dhawan,2019-06-15,6193.09,LEO,Success
MSN01817,Gemini,ISRO,Baikonur,2006-05-07,1483.29,HEO,Success
MSN01818,Soyuz,NASA,Jiuquan,2016-10-28,2403.86,ISS,Success
MSN01819,SpaceX,ISRO,Baikonur,2006-11-17,8651.45,MEO,Failure
MSN01820,Soyuz,Roscosmos,Guiana Space Centre,2005-06-26,2487.64,GTO,Success
MSN01821,Gemini,ISRO,Guiana Space Centre,2004-07-21,1080.08,HEO,Success
MSN01822,ISS Resupply,ESA,Vandenberg,2016-06-05,2537.17,GTO,Success
MSN01823,ISS Resupply,Roscosmos,Satish Dhawan,2007-12-12,8480.11,Mars Transfer Orbit,Success
MSN01824,Shenzhou,NASA,Guiana Space Centre,2000-08-06,1416.28,GTO,Success
MSN01825,ISS Resupply,Roscosmos,Satish Dhawan,2015-10-12,3088.37,Mars Transfer Orbit,Success
MSN01826,ISS Resupply,ESA,Vandenberg,2016-10-15,2083.62,Mars Transfer Orbit,Failure
MSN01827,Apollo,NASA,Jiuquan,2002-01-28,4451.74,LEO,Success
MSN01828,Shenzhou,CNSA,Vandenberg,2012-12-16,4127.96,MEO,Success
MSN01829,SpaceX,ESA,Satish Dhawan,2007-03-24,4038.49,LEO,Success
MSN01830,Blue Origin,NASA,Guiana Space Centre,2015-04-22,8712.27,Mars Transfer Orbit,Success
MSN01831,Apollo,Blue Origin,Cape Canaveral,2023-06-03,2601.85,GTO,Success
MSN01832,SpaceX,ISRO,Satish Dhawan,2006-01-29,4795.62,LEO,Success
MSN01833,Gemini,Roscosmos,Baikonur,2020-07-31,5677.2,ISS,Success
MSN01834,Apollo,NASA,Cape Canaveral,2014-04-12,3039.58,Mars Transfer Orbit,Success
MSN01835,SpaceX,Roscosmos,Satish Dhawan,2023-12-26,5973.18,GTO,Success
MSN01836,Gemini,ISRO,Baikonur,2001-08-02,4200.38,GTO,Success
MSN01837,Shenzhou,NASA,Vandenberg,2023-10-31,5748.62,ISS,Success
MSN01838,Blue Origin,CNSA,Cape Canaveral,2001-06-04,4784.0,GTO,Success
MSN01839,Gemini,Blue Origin,Satish Dhawan,2009-07-19,898.94,HEO,Success
MSN01840,ISS Resupply,Blue Origin,Jiuquan,2004-06-16,7612.2,HEO,Failure
MSN01841,Soyuz,ESA,Vandenberg,2003-08-26,9140.92,MEO,Success
MSN01842,Gemini,NASA,Baikonur,2014-06-08,4646.49,MEO,Success
MSN01843,Gemini,ISRO,Jiuquan,2012-07-11,3204.1,LEO,Success
MSN01844,Blue Origin,NASA,Guiana Space Centre,2016-06-15,8012.03,LEO,Success
MSN01845,Soyuz,Roscosmos,Vandenberg,2020-08-13,8780.77,ISS,Success
MSN01846,ISS Resupply,SpaceX,Vandenberg,2022-09-08,4662.41,ISS,Success
MSN01847,SpaceX,NASA,Satish Dhawan,2000-10-06,4562.64,Mars Transfer Orbit,Success
MSN01848,SpaceX,Blue Origin,Satish Dhawan,2017-08-09,4840.18,GTO,Success
MSN01849,Gemini,Blue Origin,Baikonur,2014-01-23,1650.9,MEO,Success
MSN01850,Soyuz,Blue Origin,Vandenberg,2013-07-08,4417.75,Mars Transfer Orbit,Success
MSN01851,Soyuz,CNSA,Satish Dhawan,2008-09-28,8429.88,MEO,Success
MSN01852,ISS Resupply,NASA,Guiana Space Centre,2011-01-27,4662.62,MEO,Success
MSN01853,Blue Origin,ESA,Satish Dhawan,2004-07-28,2919.93,MEO,Success
MSN01854,Shenzhou,NASA,Vandenberg,2022-02-04,5993.37,LEO,Success
MSN01855,SpaceX,SpaceX,Cape Canaveral,2001-07-17,3665.6,HEO,Success
MSN01856,Blue Origin,Blue Origin,Jiuquan,2022-06-23,4867.1,Mars Transfer Orbit,Success
MSN01857,Apollo,Roscosmos,Vandenberg,2022-08-06,2462.3,ISS,Success
MSN01858,SpaceX,Blue Origin,Guiana Space Centre,2006-02-25,2926.75,ISS,Success
MSN01859,Blue Origin,NASA,Vandenberg,2020-05-31,6475.32,MEO,Success
MSN01860,SpaceX,CNSA,Guiana Space Centre,2008-02-07,5231.73,MEO,Success
MSN01861,Shenzhou,ISRO,Vandenberg,2017-07-17,3447.89,LEO,Success
MSN01862,Apollo,NASA,Jiuquan,2003-01-09,5239.07,LEO,Success
MSN01863,Shenzhou,NASA,Jiuquan,2001-06-27,3785.71,ISS,Success
MSN01864,ISS Resupply,ESA,Guiana Space Centre,2023-11-21,3432.48,MEO,Failure
MSN01865,Apollo,CNSA,Vandenberg,2000-06-24,7328.07,MEO,Success
MSN01866,Gemini,SpaceX,Jiuquan,2011-09-18,6565.76,Mars Transfer Orbit,Success
MSN01867,Blue Origin,ISRO,Baikonur,2012-03-24,4957.45,ISS,Failure
MSN01868,Apollo,Blue Origin,Vandenberg,2013-05-19,5288.67,LEO,Success
MSN01869,ISS Resupply,Roscosmos,Jiuquan,2004-08-29,4983.2,Mars Transfer Orbit,Success
MSN01870,ISS Resupply,NASA,Cape Canaveral,2002-11-12,5974.02,ISS,Success
MSN01871,Shenzhou,SpaceX,Cape Canaveral,2003-06-04,3401.0,LEO,Success
MSN01872,SpaceX,ISRO,Baikonur,2016-08-08,6725.01,LEO,Failure
MSN01873,Apollo,Roscosmos,Jiuquan,2018-05-15,5707.13,Mars Transfer Orbit,Success
MSN01874,Blue Origin,SpaceX,Cape Canaveral,2010-07-07,4473.89,Mars Transfer Orbit,Success
MSN01875,Apollo,CNSA,Vandenberg,2007-06-27,4024.44,LEO,Success
MSN01876,Soyuz,CNSA,Satish Dhawan,2011-03-08,6682.26,MEO,Success
MSN01877,SpaceX,ISRO,Jiuquan,2017-03-10,4699.03,ISS,Success
MSN01878,Blue Origin,Blue Origin,Baikonur,2017-03-18,3602.21,LEO,Success
MSN01879,Blue Origin,Roscosmos,Jiuquan,2008-01-12,4230.86,HEO,Success
MSN01880,Gemini,CNSA,Guiana Space Centre,2004-10-09,6538.41,LEO,Success
MSN01881,Shenzhou,ISRO,Guiana Space Centre,2020-09-02,1778.89,LEO,Success
MSN01882,Gemini,CNSA,Cape Canaveral,2016-08-24,4289.18,Mars Transfer Orbit,Failure
MSN01883,Blue Origin,CNSA,Guiana Space Centre,2012-09-08,7141.17,LEO,Partial
MSN01884,SpaceX,SpaceX,Baikonur,2005-07-26,4663.57,GTO,Success
MSN01885,Apollo,SpaceX,Cape Canaveral,2023-12-07,5545.63,Mars Transfer Orbit,Success
MSN01886,Apollo,CNSA,Baikonur,2021-04-18,7173.54,HEO,Success
MSN01887,SpaceX,ESA,Vandenberg,2013-07-28,6784.66,MEO,Success
MSN01888,Blue Origin,SpaceX,Baikonur,2014-11-07,4119.88,Mars Transfer Orbit,Success
MSN01889,ISS Resupply,Roscosmos,Guiana Space Centre,2022-11-04,4739.21,ISS,Success
MSN01890,Apollo,ISRO,Vandenberg,2013-10-20,6809.53,ISS,Success
MSN01891,ISS Resupply,ISRO,Guiana Space Centre,2003-04-23,6878.94,Mars Transfer Orbit,Success
MSN01892,Apollo,Blue Origin,Baikonur,2017-01-15,4823.9,ISS,Success
MSN01893,Apollo,Roscosmos,Guiana Space Centre,2000-12-05,4892.91,Mars Transfer Orbit,Success
MSN01894,Shenzhou,Roscosmos,Guiana Space Centre,2011-03-24,5535.37,MEO,Success
MSN01895,Shenzhou,Roscosmos,Guiana Space Centre,2021-03-06,7733.8,LEO,Success
MSN01896,Soyuz,Blue Origin,Jiuquan,2008-01-03,7135.13,HEO,Success
MSN01897,Gemini,Roscosmos,Vandenberg,2009-12-27,6386.77,ISS,Failure
MSN01898,SpaceX,NASA,Vandenberg,2020-08-23,2842.66,GTO,Success
MSN01899,SpaceX,Blue Origin,Vandenberg,2017-05-09,4450.33,GTO,Success
MSN01900,SpaceX,ISRO,Baikonur,2016-09-03,4555.43,HEO,Success
MSN01901,Soyuz,NASA,Satish Dhawan,2018-08-23,7836.97,ISS,Success
MSN01902,Shenzhou,Blue Origin,Baikonur,2003-01-30,4522.27,LEO,Success
MSN01903,Blue Origin,CNSA,Vandenberg,2015-03-12,7506.89,ISS,Success
MSN01904,ISS Resupply,CNSA,Cape Canaveral,2006-05-28,3858.6,LEO,Success
MSN01905,ISS Resupply,ISRO,Guiana Space Centre,2008-04-02,4018.23,ISS,Success
MSN01906,Blue Origin,CNSA,Guiana Space Centre,2007-10-10,5962.91,GTO,Success
MSN01907,Soyuz,Roscosmos,Satish Dhawan,2006-08-05,8136.29,MEO,Success
MSN01908,Blue Origin,Blue Origin,Cape Canaveral,2009-08-26,4576.45,Mars Transfer Orbit,Success
MSN01909,SpaceX,NASA,Jiuquan,2007-08-15,-125.54,HEO,Success
MSN01910,Gemini,Roscosmos,Baikonur,2023-08-07,1871.63,LEO,Success
MSN01911,Apollo,CNSA,Jiuquan,2016-11-14,5595.92,MEO,Success
MSN01912,ISS Resupply,SpaceX,Cape Canaveral,2011-12-03,2050.41,LEO,Success
MSN01913,Shenzhou,NASA,Satish Dhawan,2013-01-31,3268.87,HEO,Success
MSN01914,Shenzhou,Roscosmos,Cape Canaveral,2011-04-24,5024.68,MEO,Success
MSN01915,Soyuz,Blue Origin,Satish Dhawan,2001-04-12,101.27,MEO,Success
MSN01916,Shenzhou,ISRO,Jiuquan,2011-04-03,4240.55,Mars Transfer Orbit,Success
MSN01917,SpaceX,Roscosmos,Jiuquan,2013-07-26,2670.38,Mars Transfer Orbit,Success
MSN01918,ISS Resupply,SpaceX,Cape Canaveral,2006-08-17,2001.64,HEO,Success
MSN01919,Blue Origin,CNSA,Cape Canaveral,2012-03-11,3395.63,HEO,Success
MSN01920,SpaceX,NASA,Guiana Space Centre,2020-12-07,2861.58,LEO,Success
MSN01921,Soyuz,ISRO,Satish Dhawan,2003-05-16,5938.96,MEO,Failure
MSN01922,SpaceX,NASA,Guiana Space Centre,2000-10-10,7393.05,HEO,Success
MSN01923,Blue Origin,ISRO,Baikonur,2016-12-03,4271.15,Mars Transfer Orbit,Success
MSN01924,Gemini,Blue Origin,Baikonur,2002-12-17,3807.75,LEO,Success
MSN01925,Soyuz,NASA,Cape Canaveral,2016-01-17,4171.59,ISS,Failure
MSN01926,Gemini,CNSA,Jiuquan,2007-08-03,2783.63,Mars Transfer Orbit,Success
MSN01927,Apollo,Blue Origin,Baikonur,2002-09-01,2422.52,HEO,Success
MSN01928,Gemini,Blue Origin,Baikonur,2009-04-05,1708.89,Mars Transfer Orbit,Success
MSN01929,Apollo,ISRO,Guiana Space Centre,2001-05-01,2340.96,Mars Transfer Orbit,Success
MSN01930,Apollo,ESA,Guiana Space Centre,2021-01-06,8263.98,MEO,Success
MSN01931,Gemini,NASA,Baikonur,2003-09-25,3619.16,ISS,Success
MSN01932,Soyuz,NASA,Cape Canaveral,2013-03-28,-883.26,HEO,Success
MSN01933,Blue Origin,Roscosmos,Guiana Space Centre,2010-07-08,3825.89,GTO,Success
MSN01934,SpaceX,ISRO,Baikonur,2013-04-13,1819.17,MEO,Success
MSN01935,SpaceX,SpaceX,Jiuquan,2012-04-13,5118.97,Mars Transfer Orbit,Success
MSN01936,Blue Origin,ESA,Guiana Space Centre,2003-10-18,4903.29,MEO,Success
MSN01937,ISS Resupply,CNSA,Baikonur,2001-03-08,5111.77,LEO,Success
MSN01938,ISS Resupply,Roscosmos,Satish Dhawan,2001-04-16,4918.55,GTO,Failure
MSN01939,Apollo,ESA,Guiana Space Centre,2010-09-05,4254.58,HEO,Success
MSN01940,Apollo,ISRO,Satish Dhawan,2021-12-14,2088.21,GTO,Success
MSN01941,Soyuz,ESA,Guiana Space Centre,2004-07-25,4850.69,Mars Transfer Orbit,Partial
MSN01942,Shenzhou,Blue Origin,Guiana Space Centre,2008-07-23,7037.85,HEO,Success
MSN01943,Gemini,NASA,Vandenberg,2019-11-15,8627.35,LEO,Failure
MSN01944,Apollo,Blue Origin,Vandenberg,2020-03-23,4524.02,Mars Transfer Orbit,Success
MSN01945,SpaceX,NASA,Satish Dhawan,2016-03-22,4740.78,Mars Transfer Orbit,Success
MSN01946,Soyuz,Roscosmos,Cape Canaveral,2011-10-14,6000.85,ISS,Failure
MSN01947,Gemini,ISRO,Baikonur,2017-02-06,7986.48,GTO,Success
MSN01948,Soyuz,ISRO,Cape Canaveral,2002-08-01,4027.41,MEO,Success
MSN01949,Gemini,ESA,Cape Canaveral,2004-05-12,6385.3,HEO,Partial
MSN01950,Gemini,Roscosmos,Vandenberg,2020-04-24,3354.36,GTO,Success
MSN01951,Blue Origin,ISRO,Baikonur,2019-07-30,5659.7,HEO,Success
MSN01952,Apollo,SpaceX,Vandenberg,2013-05-12,6941.21,GTO,Success
MSN01953,Soyuz,SpaceX,Vandenberg,2015-06-03,2418.28,MEO,Success
MSN01954,Soyuz,Blue Origin,Vandenberg,2018-10-21,3949.71,HEO,Success
MSN01955,Blue Origin,NASA,Jiuquan,2008-06-30,6909.57,HEO,Success
MSN01956,SpaceX,ESA,Cape Canaveral,2016-05-26,6232.32,ISS,Success
MSN01957,SpaceX,CNSA,Cape Canaveral,2021-08-10,7071.89,LEO,Success
MSN01958,ISS Resupply,NASA,Cape Canaveral,2006-10-09,6696.88,GTO,Success
MSN01959,Apollo,Roscosmos,Jiuquan,2009-05-07,4317.79,MEO,Success
MSN01960,Apollo,ISRO,Guiana Space Centre,2003-11-04,9398.38,ISS,Success
MSN01961,Shenzhou,NASA,Satish Dhawan,2009-07-22,5273.82,ISS,Success
MSN01962,Blue Origin,CNSA,Satish Dhawan,2002-04-28,-1111.42,LEO,Success
MSN01963,SpaceX,CNSA,Jiuquan,2023-03-02,4435.31,MEO,Success
MSN01964,Gemini,SpaceX,Cape Canaveral,2008-08-18,4061.66,Mars Transfer Orbit,Success
MSN01965,Soyuz,Roscosmos,Satish Dhawan,2012-05-29,6590.5,GTO,Success
MSN01966,Apollo,NASA,Jiuquan,2000-05-24,4097.63,HEO,Success
MSN01967,Soyuz,ESA,Vandenberg,2014-04-21,7197.94,LEO,Success
MSN01968,Soyuz,NASA,Baikonur,2014-06-16,6116.2,HEO,Success
MSN01969,Shenzhou,SpaceX,Satish Dhawan,2010-07-08,2999.82,ISS,Success
MSN01970,SpaceX,Blue Origin,Baikonur,2009-02-18,4719.25,HEO,Failure
MSN01971,Apollo,CNSA,Cape Canaveral,2006-04-17,3448.93,GTO,Success
MSN01972,Soyuz,Roscosmos,Satish Dhawan,2000-04-02,5369.52,Mars Transfer Orbit,Success
MSN01973,Apollo,Roscosmos,Jiuquan,2006-05-04,3437.02,GTO,Success
MSN01974,Gemini,ESA,Guiana Space Centre,2004-11-12,5148.87,Mars Transfer Orbit,Success
MSN01975,Shenzhou,Roscosmos,Satish Dhawan,2022-05-20,4455.39,HEO,Success
MSN01976,Gemini,SpaceX,Satish Dhawan,2015-11-10,4695.55,HEO,Success
MSN01977,Apollo,SpaceX,Satish Dhawan,2007-01-11,9101.88,LEO,Success
MSN01978,ISS Resupply,SpaceX,Satish Dhawan,2021-12-27,4279.03,Mars Transfer Orbit,Success
MSN01979,Apollo,Roscosmos,Jiuquan,2001-06-20,1131.13,GTO,Success
MSN01980,SpaceX,Roscosmos,Jiuquan,2007-02-05,7031.65,HEO,Success
MSN01981,Soyuz,SpaceX,Guiana Space Centre,2013-05-10,7015.91,MEO,Success
MSN01982,Soyuz,Roscosmos,Jiuquan,2003-12-09,1042.12,LEO,Success
MSN01983,Gemini,Roscosmos,Jiuquan,2023-03-02,3598.2,LEO,Success
MSN01984,Shenzhou,CNSA,Cape Canaveral,2014-11-30,5871.62,LEO,Success
MSN01985,ISS Resupply,NASA,Cape Canaveral,2006-02-18,6048.41,LEO,Success
MSN01986,Blue Origin,ISRO,Baikonur,2019-07-05,4990.55,Mars Transfer Orbit,Success
MSN01987,Soyuz,Roscosmos,Guiana Space Centre,2007-08-09,5035.65,Mars Transfer Orbit,Success
MSN01988,SpaceX,ISRO,Cape Canaveral,2010-01-06,3122.82,HEO,Success
MSN01989,Gemini,Blue Origin,Guiana Space Centre,2001-10-27,200.3,ISS,Success
MSN01990,Gemini,ISRO,Guiana Space Centre,2008-06-23,9099.01,MEO,Success
MSN01991,Blue Origin,CNSA,Satish Dhawan,2005-10-06,3062.67,ISS,Success
MSN01992,SpaceX,Roscosmos,Vandenberg,2022-12-20,5353.01,ISS,Success
MSN01993,Shenzhou,SpaceX,Vandenberg,2000-12-29,4682.3,HEO,Success
MSN01994,SpaceX,ISRO,Vandenberg,2002-07-23,6794.4,LEO,Success
MSN01995,Shenzhou,Roscosmos,Guiana Space Centre,2009-04-06,5229.79,LEO,Success
MSN01996,SpaceX,ESA,Satish Dhawan,2004-10-08,5306.88,HEO,Success
MSN01997,SpaceX,Blue Origin,Baikonur,2011-05-15,-268.64,HEO,Success
MSN01998,Apollo,SpaceX,Baikonur,2022-02-02,3333.32,Mars Transfer Orbit,Success
MSN01999,Gemini,ESA,Vandenberg,2000-03-22,6489.27,GTO,Success
MSN02000,SpaceX,ESA,Baikonur,2008-05-27,6309.34,LEO,Partial
MSN02001,Blue Origin,ISRO,Satish Dhawan,2020-04-04,3096.69,MEO,Success
MSN02002,SpaceX,ESA,Vandenberg,2012-06-18,1843.94,GTO,Success
MSN02003,Soyuz,CNSA,Satish Dhawan,2018-07-30,5253.16,ISS,Success
MSN02004,Gemini,CNSA,Baikonur,2006-07-10,-813.55,Mars Transfer Orbit,Success
MSN02005,Soyuz,ISRO,Vandenberg,2015-01-07,2702.65,Mars Transfer Orbit,Success
MSN02006,Gemini,Roscosmos,Satish Dhawan,2007-11-10,8520.32,LEO,Success
MSN02007,Soyuz,NASA,Jiuquan,2018-12-08,7890.13,HEO,Success
MSN02008,SpaceX,Roscosmos,Jiuquan,2006-02-03,5974.5,HEO,Success
MSN02009,SpaceX,Roscosmos,Satish Dhawan,2022-02-20,5614.67,HEO,Success
MSN02010,Apollo,Roscosmos,Satish Dhawan,2003-04-30,1099.66,LEO,Success
MSN02011,Blue Origin,Roscosmos,Cape Canaveral,2009-05-18,3518.67,Mars Transfer Orbit,Success
MSN02012,Soyuz,SpaceX,Cape Canaveral,2000-04-15,4409.66,MEO,Success
MSN02013,Shenzhou,NASA,Guiana Space Centre,2016-10-08,3561.17,HEO,Success
MSN02014,Apollo,SpaceX,Vandenberg,2020-02-01,4299.51,Mars Transfer Orbit,Success
MSN02015,Soyuz,ESA,Guiana Space Centre,2012-05-03,7598.45,LEO,Failure
MSN02016,Soyuz,Blue Origin,Guiana Space Centre,2018-06-19,3916.35,ISS,Success
MSN02017,Apollo,Roscosmos,Baikonur,2012-01-12,4318.12,GTO,Success
MSN02018,SpaceX,Blue Origin,Jiuquan,2008-06-16,6479.06,LEO,Failure
MSN02019,Soyuz,CNSA,Baikonur,2004-12-08,2161.05,LEO,Success
MSN02020,SpaceX,ISRO,Vandenberg,2022-03-19,3319.59,Mars Transfer Orbit,Success
MSN02021,Apollo,ISRO,Satish Dhawan,2000-02-03,3524.55,HEO,Success
MSN02022,SpaceX,SpaceX,Cape Canaveral,2001-07-28,5111.18,GTO,Success
MSN02023,Gemini,SpaceX,Vandenberg,2010-11-22,4310.08,GTO,Success
MSN02024,Shenzhou,CNSA,Satish Dhawan,2003-01-08,4373.32,HEO,Success
MSN02025,ISS Resupply,Roscosmos,Vandenberg,2008-08-12,3670.29,MEO,Success
MSN02026,Soyuz,Blue Origin,Satish Dhawan,2004-08-14,2858.34,LEO,Success
MSN02027,Blue Origin,Blue Origin,Cape Canaveral,2004-06-23,6218.29,HEO,Success
MSN02028,Shenzhou,NASA,Satish Dhawan,2007-03-22,4324.39,Mars Transfer Orbit,Failure
MSN02029,ISS Resupply,ESA,Guiana Space Centre,2001-10-09,6238.04,MEO,Success
MSN02030,SpaceX,ISRO,Vandenberg,2006-02-26,2776.75,HEO,Success
MSN02031,Soyuz,ESA,Cape Canaveral,2016-05-14,3669.52,ISS,Success
MSN02032,SpaceX,NASA,Satish Dhawan,2010-08-26,4557.63,MEO,Success
MSN02033,Gemini,SpaceX,Guiana Space Centre,2014-08-05,4744.27,Mars Transfer Orbit,Success
MSN02034,Apollo,Blue Origin,Guiana Space Centre,2002-08-15,6508.74,MEO,Success
MSN02035,Soyuz,ISRO,Jiuquan,2012-01-26,4138.98,GTO,Success
MSN02036,ISS Resupply,ESA,Guiana Space Centre,2017-07-06,6493.48,LEO,Success
MSN02037,ISS Resupply,SpaceX,Baikonur,2019-04-28,5749.89,HEO,Success
MSN02038,Gemini,NASA,Cape Canaveral,2019-07-16,4786.29,Mars Transfer Orbit,Success
MSN02039,Gemini,ESA,Cape Canaveral,2002-04-26,3097.4,Mars Transfer Orbit,Success
MSN02040,Soyuz,Blue Origin,Cape Canaveral,2001-10-30,6513.75,HEO,Success
MSN02041,SpaceX,Roscosmos,Satish Dhawan,2004-04-11,3147.33,LEO,Success
MSN02042,Blue Origin,SpaceX,Vandenberg,2019-06-12,4957.44,Mars Transfer Orbit,Success
MSN02043,ISS Resupply,NASA,Satish Dhawan,2004-06-26,4892.12,Mars Transfer Orbit,Success
MSN02044,ISS Resupply,ESA,Baikonur,2012-10-06,4585.81,LEO,Success
MSN02045,Gemini,Blue Origin,Vandenberg,2007-10-13,4221.36,Mars Transfer Orbit,Success
MSN02046,Shenzhou,Roscosmos,Guiana Space Centre,2015-07-31,3355.85,Mars Transfer Orbit,Success
MSN02047,Gemini,Roscosmos,Satish Dhawan,2017-02-23,1766.13,Mars Transfer Orbit,Success
MSN02048,Blue Origin,NASA,Vandenberg,2015-03-08,7807.61,GTO,Success
MSN02049,SpaceX,CNSA,Guiana Space Centre,2000-02-01,4016.55,LEO,Success
MSN02050,SpaceX,Blue Origin,Vandenberg,2007-09-08,4743.78,ISS,Success
MSN02051,Shenzhou,Blue Origin,Guiana Space Centre,2020-01-08,4731.55,GTO,Success
MSN02052,ISS Resupply,ISRO,Vandenberg,2001-08-03,7191.21,MEO,Success
MSN02053,Gemini,NASA,Satish Dhawan,2023-02-15,8866.39,LEO,Success
MSN02054,SpaceX,Roscosmos,Satish Dhawan,2004-03-20,5319.69,MEO,Success
MSN02055,Blue Origin,Roscosmos,Baikonur,2014-02-04,4685.99,GTO,Success
MSN02056,Soyuz,NASA,Jiuquan,2013-07-08,2753.09,Mars Transfer Orbit,Success
MSN02057,Apollo,CNSA,Cape Canaveral,2002-03-30,2112.82,ISS,Success
MSN02058,Apollo,ISRO,Satish Dhawan,2006-12-01,1452.05,ISS,Success
MSN02059,Apollo,ESA,Satish Dhawan,2003-05-16,3408.31,LEO,Success
MSN02060,ISS Resupply,NASA,Guiana Space Centre,2010-02-03,818.29,ISS,Success
MSN02061,Gemini,ISRO,Jiuquan,2011-10-08,7157.66,Mars Transfer Orbit,Success
MSN02062,Shenzhou,Blue Origin,Satish Dhawan,2014-04-23,5846.19,HEO,Success
MSN02063,SpaceX,ISRO,Vandenberg,2005-06-21,4496.72,Mars Transfer Orbit,Success
MSN02064,Soyuz,SpaceX,Jiuquan,2023-12-05,7218.77,GTO,Partial
MSN02065,Blue Origin,Roscosmos,Cape Canaveral,2000-02-12,2857.69,Mars Transfer Orbit,Success
MSN02066,Soyuz,ESA,Vandenberg,2017-01-13,3360.04,ISS,Success
MSN02067,Blue Origin,NASA,Guiana Space Centre,2013-06-23,1132.41,GTO,Success
MSN02068,ISS Resupply,Roscosmos,Baikonur,2023-05-05,6548.71,GTO,Success
MSN02069,Gemini,SpaceX,Vandenberg,2006-11-28,3379.32,Mars Transfer Orbit,Success
MSN02070,Apollo,SpaceX,Cape Canaveral,2009-07-26,5031.39,Mars Transfer Orbit,Success
MSN02071,Gemini,Roscosmos,Vandenberg,2008-12-08,7005.15,HEO,Success
MSN02072,ISS Resupply,CNSA,Jiuquan,2001-04-14,7741.7,Mars Transfer Orbit,Success
MSN02073,Shenzhou,ISRO,Jiuquan,2007-05-10,4941.71,Mars Transfer Orbit,Success
MSN02074,Shenzhou,NASA,Cape Canaveral,2021-02-09,5768.47,LEO,Success
MSN02075,ISS Resupply,NASA,Jiuquan,2000-01-23,3192.3,GTO,Success
MSN02076,Blue Origin,NASA,Vandenberg,2019-09-09,8366.75,HEO,Success
MSN02077,SpaceX,Roscosmos,Baikonur,2001-11-21,4667.7,ISS,Success
MSN02078,SpaceX,Blue Origin,Vandenberg,2006-10-17,5160.57,MEO,Partial
MSN02079,Blue Origin,CNSA,Baikonur,2015-07-21,4186.29,LEO,Success
MSN02080,Shenzhou,ESA,Jiuquan,2021-06-04,7398.5,Mars Transfer Orbit,Success
MSN02081,Shenzhou,SpaceX,Vandenberg,2003-02-24,5399.19,MEO,Success
MSN02082,Shenzhou,Roscosmos,Jiuquan,2020-04-15,6521.87,HEO,Success
MSN02083,Gemini,Blue Origin,Baikonur,2016-09-16,5707.92,GTO,Success
MSN02084,Shenzhou,ESA,Jiuquan,2003-07-19,4559.18,HEO,Success
MSN02085,Soyuz,SpaceX,Satish Dhawan,2002-11-22,6858.94,LEO,Success
MSN02086,Apollo,SpaceX,Guiana Space Centre,2008-08-04,5690.63,LEO,Partial
MSN02087,Shenzhou,CNSA,Vandenberg,2021-02-16,3078.04,ISS,Partial
MSN02088,Blue Origin,ISRO,Satish Dhawan,2014-04-27,3021.58,HEO,Success
